State Postal Code,State FIPS,District ID Number,School District Name,County Names,County FIPS
NY,36,22710,Penfield Central School District,Monroe County,055
NY,36,22710,Penfield Central School District,Wayne County,117
NY,36,22740,Penn Yan Central School District,Ontario County,069
NY,36,22740,Penn Yan Central School District,Steuben County,101
NY,36,22740,Penn Yan Central School District,Yates County,123
NY,36,22770,Perry Central School District,Livingston County,051
NY,36,22770,Perry Central School District,Wyoming County,121
NY,36,22830,Peru Central School District,Clinton County,019
NY,36,22890,Phelps-Clifton Springs Central School District,Ontario County,069
NY,36,22890,Phelps-Clifton Springs Central School District,Seneca County,099
NY,36,22890,Phelps-Clifton Springs Central School District,Wayne County,117
NY,36,22920,Phoenix Central School District,Onondaga County,067
NY,36,22920,Phoenix Central School District,Oswego County,075
NY,36,23010,Pine Bush Central School District,Orange County,071
NY,36,23010,Pine Bush Central School District,Sullivan County,105
NY,36,23010,Pine Bush Central School District,Ulster County,111
NY,36,23040,Pine Plains Central School District,Columbia County,021
NY,36,23040,Pine Plains Central School District,Dutchess County,027
NY,36,23070,Pine Valley Central School District (South Dayton),Cattaraugus County,009
NY,36,23070,Pine Valley Central School District (South Dayton),Chautauqua County,013
NY,36,23130,Piseco Common School District,Hamilton County,041
NY,36,23160,Pittsford Central School District,Monroe County,055
NY,36,23160,Pittsford Central School District,Ontario County,069
NY,36,23190,Plainedge Union Free School District,Nassau County,059
NY,36,23220,Plainview-Old Bethpage Central School District,Nassau County,059
NY,36,23280,Plattsburgh City School District,Clinton County,019
NY,36,23310,Pleasantville Union Free School District,Westchester County,119
NY,36,23340,Pocantico Hills Central School District,Westchester County,119
NY,36,23370,Poland Central School District,Hamilton County,041
NY,36,23370,Poland Central School District,Herkimer County,043
NY,36,23370,Poland Central School District,Oneida County,065
NY,36,23430,Port Byron Central School District,Cayuga County,011
NY,36,23430,Port Byron Central School District,Wayne County,117
NY,36,23460,Port Chester-Rye Union Free School District,Westchester County,119
NY,36,23490,Port Jefferson Union Free School District,Suffolk County,103
NY,36,23520,Port Jervis City School District,Orange County,071
NY,36,23520,Port Jervis City School District,Sullivan County,105
NY,36,23580,Port Washington Union Free School District,Nassau County,059
NY,36,23640,Portville Central School District,Allegany County,003
NY,36,23640,Portville Central School District,Cattaraugus County,009
NY,36,23670,Potsdam Central School District,St. Lawrence County,089
NY,36,23760,Poughkeepsie City School District,Dutchess County,027
NY,36,23790,Prattsburgh Central School District,Steuben County,101
NY,36,23790,Prattsburgh Central School District,Yates County,123
NY,36,23880,Pulaski Central School District,Oswego County,075
NY,36,23970,Putnam Central School District,Essex County,031
NY,36,23970,Putnam Central School District,Washington County,115
NY,36,24000,Putnam Valley Central School District,Putnam County,079
NY,36,24000,Putnam Valley Central School District,Westchester County,119
NY,36,24030,Queensbury Union Free School District,Warren County,113
NY,36,24060,Quogue Union Free School District,Suffolk County,103
NY,36,24090,Randolph Central School District,Cattaraugus County,009
NY,36,24090,Randolph Central School District,Chautauqua County,013
NY,36,24120,Raquette Lake Union Free School District,Hamilton County,041
NY,36,24150,Ravena-Coeymans-Selkirk Central School District,Albany County,001
NY,36,24150,Ravena-Coeymans-Selkirk Central School District,Greene County,039
NY,36,24210,Red Creek Central School District,Cayuga County,011
NY,36,24210,Red Creek Central School District,Wayne County,117
NY,36,24240,Red Hook Central School District,Columbia County,021
NY,36,24240,Red Hook Central School District,Dutchess County,027
NY,36,24360,Remsen Central School District,Herkimer County,043
NY,36,24360,Remsen Central School District,Oneida County,065
NY,36,24420,Remsenburg-Speonk Union Free School District,Suffolk County,103
NY,36,24450,Rensselaer City School District,Rensselaer County,083
NY,36,24480,Rhinebeck Central School District,Dutchess County,027
NY,36,24570,Richfield Springs Central School District,Herkimer County,043
NY,36,24570,Richfield Springs Central School District,Otsego County,077
NY,36,24660,Ripley Central School District,Chautauqua County,013
NY,36,24690,Riverhead Central School District,Suffolk County,103
NY,36,24750,Rochester City School District,Monroe County,055
NY,36,24780,Rockville Centre Union Free School District,Nassau County,059
NY,36,24840,Rocky Point Union Free School District,Suffolk County,103
NY,36,24900,Rome City School District,Oneida County,065
NY,36,24930,Romulus Central School District,Seneca County,099
NY,36,24960,Rondout Valley Central School District,Ulster County,111
NY,36,24990,Roosevelt Union Free School District,Nassau County,059
NY,36,25020,Roscoe Central School District,Delaware County,025
NY,36,25020,Roscoe Central School District,Sullivan County,105
NY,36,25050,Roslyn Union Free School District,Nassau County,059
NY,36,00004,Rotterdam-Mohonasen Central School District,Albany County,001
NY,36,00004,Rotterdam-Mohonasen Central School District,Schenectady County,093
NY,36,25110,Roxbury Central School District,Delaware County,025
NY,36,25110,Roxbury Central School District,Schoharie County,095
NY,36,25140,Royalton-Hartland Central School District,Genesee County,037
NY,36,25140,Royalton-Hartland Central School District,Niagara County,063
NY,36,25140,Royalton-Hartland Central School District,Orleans County,073
NY,36,25170,Rush-Henrietta Central School District,Monroe County,055
NY,36,25260,Rye City School District,Westchester County,119
NY,36,25290,Rye Neck Union Free School District,Westchester County,119
NY,36,25350,Sachem Central School District,Suffolk County,103
NY,36,14880,Sackets Harbor Central School District,Jefferson County,045
NY,36,25380,Sag Harbor Union Free School District,Suffolk County,103
NY,36,25410,Sagaponack Common School District,Suffolk County,103
NY,36,25440,Salamanca City School District,Cattaraugus County,009
NY,36,25470,Salem Central School District,Washington County,115
NY,36,25500,Salmon River Central School District,Franklin County,033
NY,36,25500,Salmon River Central School District,St. Lawrence County,089
NY,36,25650,Sandy Creek Central School District,Jefferson County,045
NY,36,25650,Sandy Creek Central School District,Lewis County,049
NY,36,25650,Sandy Creek Central School District,Oswego County,075
NY,36,00009,Saranac Central School District,Clinton County,019
NY,36,25740,Saranac Lake Central School District,Clinton County,019
NY,36,25740,Saranac Lake Central School District,Essex County,031
NY,36,25740,Saranac Lake Central School District,Franklin County,033
NY,36,25770,Saratoga Springs City School District,Saratoga County,091
NY,36,25800,Saugerties Central School District,Ulster County,111
NY,36,00002,Sauquoit Valley Central School District,Herkimer County,043
NY,36,00002,Sauquoit Valley Central School District,Oneida County,065
NY,36,25920,Sayville Union Free School District,Suffolk County,103
NY,36,25950,Scarsdale Union Free School District,Westchester County,119
NY,36,25980,Schalmont Central School District,Albany County,001
NY,36,25980,Schalmont Central School District,Montgomery County,057
NY,36,25980,Schalmont Central School District,Schenectady County,093
NY,36,26010,Schenectady City School District,Schenectady County,093
NY,36,03060,Schenevus Central School District,Otsego County,077
NY,36,26070,Schodack Central School District,Columbia County,021
NY,36,26070,Schodack Central School District,Rensselaer County,083
NY,36,26100,Schoharie Central School District,Albany County,001
NY,36,26100,Schoharie Central School District,Montgomery County,057
NY,36,26100,Schoharie Central School District,Schenectady County,093
NY,36,26100,Schoharie Central School District,Schoharie County,095
NY,36,26130,Schroon Lake Central School District,Essex County,031
NY,36,26160,Schuylerville Central School District,Saratoga County,091
NY,36,26160,Schuylerville Central School District,Washington County,115
NY,36,26190,Scio Central School District,Allegany County,003
NY,36,26310,Scotia-Glenville Central School District,Montgomery County,057
NY,36,26310,Scotia-Glenville Central School District,Saratoga County,091
NY,36,26310,Scotia-Glenville Central School District,Schenectady County,093
NY,36,26400,Seaford Union Free School District,Nassau County,059
NY,36,26430,Seneca Falls Central School District,Seneca County,099
NY,36,26520,Sewanhaka Central High School District,Nassau County,059
NY,36,26580,Sharon Springs Central School District,Montgomery County,057
NY,36,26580,Sharon Springs Central School District,Otsego County,077
NY,36,26580,Sharon Springs Central School District,Schoharie County,095
NY,36,26640,Shelter Island Union Free School District,Suffolk County,103
NY,36,26670,Shenendehowa Central School District,Saratoga County,091
NY,36,26700,Sherburne-Earlville Central School District,Chenango County,017
NY,36,26700,Sherburne-Earlville Central School District,Madison County,053
NY,36,26730,Sherman Central School District,Chautauqua County,013
NY,36,26760,Sherrill City School District,Madison County,053
NY,36,26760,Sherrill City School District,Oneida County,065
NY,36,26840,Shoreham-Wading River Central School District,Suffolk County,103
NY,36,26850,Sidney Central School District,Chenango County,017
NY,36,26850,Sidney Central School District,Delaware County,025
NY,36,26850,Sidney Central School District,Otsego County,077
NY,36,26880,Silver Creek Central School District,Chautauqua County,013
NY,36,26940,Skaneateles Central School District,Cayuga County,011
NY,36,26940,Skaneateles Central School District,Onondaga County,067
NY,36,27060,Smithtown Central School District,Suffolk County,103
NY,36,27120,Sodus Central School District,Wayne County,117
NY,36,27150,Solvay Union Free School District,Onondaga County,067
NY,36,27180,Somers Central School District,Westchester County,119
NY,36,27210,South Colonie Central School District,Albany County,001
NY,36,27210,South Colonie Central School District,Schenectady County,093
NY,36,00008,South Country Central School District,Suffolk County,103
NY,36,27240,South Glens Falls Central School District,Saratoga County,091
NY,36,27300,South Huntington Union Free School District,Suffolk County,103
NY,36,02340,South Jefferson Central School District,Jefferson County,045
NY,36,02340,South Jefferson Central School District,Lewis County,049
